0.1 -0.0231427 0.0636006 -0.136395 0.178993 -0.419511 0.550231 -1.11138 0.8234 -5.36172 4.07119 -0.0158889 0.0528414 -7.05191 4.12543
0.3 -0.138765 0.096901 -0.0808044 0.22843 -0.678702 0.324176 -0.568449 0.368748 -0.199144 0.508191 -0.0318399 0.0630318 -1.58805 0.65776
0.5 -0.033772 0.15825 -0.295529 0.281146 -0.30974 0.164762 -0.330198 0.135202 -0.18965 0.240491 -0.0757694 0.0837294 -1.2131 0.461966
0.7 -0.148669 0.182995 -0.274326 0.170993 -0.388119 0.257007 -0.389004 0.145045 -0.647757 0.237885 -0.00552903 0.111429 -1.8117 0.403947
0.9 -0.0431821 0.124594 -0.264218 0.250222 -0.18801 0.190711 -0.279533 0.121718 0.136551 0.373383 -0.0872469 0.116814 -0.626833 0.560244
1.1 -0.134949 0.172515 -0.316774 0.329615 -0.378296 0.21112 -0.219753 0.180697 0.0535874 0.323979 -0.0286004 0.0850073 -0.96726 0.514927
1.3 -0.0301703 0.125366 -0.187481 0.426749 -0.170328 0.192348 -0.337133 0.0998367 -0.32488 0.19079 -0.101013 0.0857749 -1.05579 0.580245
1.5 -0.123728 0.190955 -0.181253 0.318321 -0.235564 0.129046 -0.285334 0.0868172 -0.409134 0.162765 -0.0325984 0.116431 -1.24665 0.500146
1.7 0.0154008 0.156811 -0.226105 0.248522 -0.173595 0.175397 -0.211306 0.0717624 -0.21857 0.160988 0.000369303 0.0959843 -0.852096 0.347077
1.9 -0.293105 0.21506 -0.509412 0.301306 -0.512744 0.29579 -0.57391 0.169024 -0.641015 0.373558 0.00815256 0.258653 -2.47259 0.707495
