0.1 -0.022352 0.0737767 -0.0644667 0.160979 -0.3796 0.536447 -0.619718 0.973805 -5.3568 3.95082 -0.00358455 0.0419731 -6.62083 4.02317
0.3 -0.141218 0.147086 -0.13416 0.181716 -0.707557 0.299547 -0.729221 0.387072 -0.295579 0.496028 -0.0400225 0.0937204 -2.0515 0.744291
0.5 -0.0428534 0.14921 -0.284831 0.17508 -0.589209 0.194037 -0.536326 0.206913 -0.436755 0.326254 -0.0494636 0.0923472 -1.89903 0.542963
0.7 -0.111896 0.204947 -0.320012 0.353092 -0.310924 0.16518 -0.393216 0.171299 -0.741419 0.278629 0.0120971 0.0750313 -1.81215 0.714977
0.9 -0.0803758 0.168775 -0.197632 0.184291 -0.246396 0.249841 -0.306855 0.116349 0.168141 0.429478 -0.0696261 0.132185 -0.656425 0.40645
1.1 -0.033743 0.14943 -0.404052 0.199939 -0.259767 0.207301 -0.174791 0.177689 0.0645349 0.369675 -0.0391375 0.154641 -0.937186 0.601241
1.3 -0.0981491 0.16357 -0.00401344 0.244732 -0.236194 0.198711 -0.235731 0.128659 -0.255796 0.216836 -0.0984865 0.100786 -0.95169 0.470487
1.5 -0.0993419 0.173245 -0.221827 0.242066 -0.247638 0.195598 -0.303144 0.0927136 -0.343767 0.174762 0.0468972 0.122638 -1.19081 0.454085
1.7 -0.0106981 0.142498 -0.140123 0.188892 -0.253458 0.245903 -0.169618 0.083792 -0.264308 0.157484 -0.0877223 0.138813 -0.877849 0.366985
1.9 -0.254219 0.281058 -0.621873 0.427055 -0.334534 0.31891 -0.588884 0.167914 -0.603075 0.450606 -0.128449 0.23725 -2.48887 0.821374
