0.055 -0.0155004 1.0309 0.602601 1.06138 0.417081 1.36743 0.0890807 0.802661 -6.65544 2.835 0.281173 0.477991 -5.39699 3.51322
0.165 -0.316853 0.959625 0.794592 1.10403 0.427504 0.883258 -0.963168 1.48122 -20.0701 3.56674 0.0348122 0.509822 -20.1554 3.57173
0.275 0.437516 1.16909 0.212697 1.01282 0.220965 1.14515 0.12425 1.45591 -32.9809 4.4111 -0.168703 0.522214 -31.2725 4.46453
0.415 0.348463 1.13332 0.420247 1.49886 1.03516 1.98726 -2.19429 1.99612 -42.8293 6.22024 0.114528 0.603364 -43.5501 9.04608
