0.055 -0.605641 0.845609 -1.64883 1.60093 -1.51798 1.2862 -2.59429 1.11347 3.86347 3.97356 -0.354471 0.572206 -2.21337 5.01536
0.165 -1.5501 0.716098 -3.28262 0.944337 -5.27681 1.31473 -6.08831 1.16186 -0.793344 3.37472 -0.333355 0.41271 -16.72 3.10134
0.275 -1.71555 0.869741 -4.63553 1.23291 -7.25397 0.981125 -7.66927 1.60029 -8.52438 4.13334 -0.658273 0.651718 -29.2889 4.78152
0.415 -2.08708 0.715566 -5.96308 1.26235 -9.90776 1.34358 -9.48139 1.98302 -11.7079 5.90631 -0.749442 0.571136 -38.9202 7.51389
