0.0523599 0.229726 0.0346325 0.152545 0.0278507
0.15708 0.208842 0.0330208 0.142375 0.0269064
0.261799 0.177516 0.0304437 0.233902 0.0344869
0.366519 0.287158 0.0387203 0.233902 0.0344869
0.471239 0.177516 0.0304437 0.14746 0.0273826
0.575959 0.140968 0.0271294 0.0966116 0.0221642
0.680678 0.0678736 0.0188248 0.0711875 0.0190257
0.785398 0.0939789 0.022151 0.111866 0.0238499
0.890118 0.0678736 0.0188248 0.0813572 0.0203393
0.994838 0.0887578 0.0215269 0.0813572 0.0203393
1.09956 0.0626526 0.0180862 0.055933 0.0168644
1.20428 0.0626526 0.0180862 0.055933 0.0168644
1.309 0.0678736 0.0188248 0.0813572 0.0203393
1.41372 0.0626526 0.0180862 0.0610179 0.0176143
1.51844 0.0626526 0.0180862 0.0915268 0.0215731
1.62316 0.0783157 0.020221 0.0711875 0.0190257
1.72788 0.140968 0.0271294 0.0813572 0.0203393
1.8326 0.104421 0.0233492 0.0915268 0.0215731
1.93732 0.130526 0.0261052 0.116951 0.024386
2.04204 0.161852 0.0290696 0.106781 0.0233016
2.14675 0.240168 0.0354109 0.142375 0.0269064
2.25147 0.203621 0.0326054 0.249156 0.0355938
2.35619 0.25061 0.0361725 0.259326 0.0363129
2.46091 0.313263 0.0404421 0.350853 0.0422377
2.56563 0.412463 0.0464057 0.493228 0.0500797
2.67035 0.642189 0.0579042 0.640688 0.057077
2.77507 0.736168 0.0619965 0.808487 0.0641172
2.87979 1.05465 0.074205 1.10341 0.0749041
2.98451 1.50366 0.0886041 1.5407 0.088511
3.08923 1.71772 0.0947012 1.79494 0.0955351
