0.0523599 0.201604 0.0368076 0.0963551 0.0221054
0.15708 0.288965 0.0440668 0.147068 0.0273099
0.261799 0.342726 0.0479913 0.218067 0.0332549
0.366519 0.282245 0.0435514 0.289065 0.0382876
0.471239 0.147843 0.0315202 0.177496 0.0300023
0.575959 0.100802 0.0260269 0.0659272 0.0182849
0.680678 0.134402 0.0300533 0.0557845 0.0168197
0.785398 0.147843 0.0315202 0.0862124 0.0209096
0.890118 0.107522 0.0268805 0.0557845 0.0168197
0.994838 0.0739214 0.0222881 0.0862124 0.0209096
1.09956 0.0672012 0.0212509 0.0659272 0.0182849
1.20428 0.0806415 0.0232792 0.0456419 0.015214
1.309 0.107522 0.0268805 0.0557845 0.0168197
1.41372 0.0806415 0.0232792 0.0659272 0.0182849
1.51844 0.107522 0.0268805 0.0659272 0.0182849
1.62316 0.100802 0.0260269 0.0608558 0.0175676
1.72788 0.114242 0.0277078 0.0709985 0.0189751
1.8326 0.154563 0.0322286 0.0963551 0.0221054
1.93732 0.114242 0.0277078 0.141997 0.0268349
2.04204 0.141123 0.0307955 0.0811411 0.0202853
2.14675 0.181443 0.0349188 0.141997 0.0268349
2.25147 0.302406 0.04508 0.19271 0.0312617
2.35619 0.262085 0.0419672 0.273851 0.0372664
2.46091 0.329286 0.0470409 0.410777 0.0456419
2.56563 0.383047 0.0507358 0.42092 0.0462019
2.67035 0.577931 0.0623199 0.573059 0.0539089
2.77507 0.618251 0.0644572 0.953408 0.0695344
2.87979 1.02818 0.0831233 1.16133 0.076743
2.98451 1.19618 0.0896576 1.55182 0.0887119
3.08923 1.77411 0.109189 1.84089 0.0966216
