0.25 1.21503 0.0169349
0.75 0.895393 0.014982
1.25 0.82432 0.0136565
1.75 0.756131 0.012444
2.25 0.651441 0.011222
2.75 0.603035 0.0115732
3.25 0.580971 0.0132781
3.75 0.534358 0.0166471
4.25 0.672378 0.0301516
4.75 0.898833 0.0706173
