0.1 1.16973 0.0145882
0.3 0.955008 0.0187416
0.5 0.829811 0.0200867
0.7 0.803124 0.0213486
0.9 0.739199 0.0210556
1.1 0.762519 0.0218178
1.3 0.694699 0.0207026
1.5 0.693711 0.0210924
1.7 0.676365 0.021199
1.9 0.635749 0.0214034
2.1 0.630496 0.0222435
2.3 0.607984 0.0230004
2.5 0.66776 0.0274868
2.7 0.65061 0.0293632
2.9 0.700841 0.0350131
3.1 0.776394 0.0427414
3.3 0.899672 0.0556233
3.5 0.713212 0.0522844
3.7 0.949208 0.0811591
3.9 1.14578 0.121383
4.1 1.16863 0.150712
4.3 1.17573 0.183036
4.5 1.16682 0.252728
4.7 1.16977 0.324364
4.9 0.968062 0.373408
5.1 1.72062 0.934422
5.3 0.254721 0.283344
