0.055 1.41804 0.344018 2.11968 0.458203 2.56286 0.419667 1.71298 0.541116 -8.38727 1.94377 0.751774 0.210482
0.165 5.36922 0.433933 5.7248 0.557614 3.6463 0.518051 3.22664 0.673361 -19.2044 2.14566 2.65435 0.256509
0.275 7.99164 0.601588 7.49134 0.630933 5.72604 0.658343 4.02328 0.905831 -30.9118 2.44646 3.29071 0.340334
0.415 9.93912 0.744074 9.74285 0.862835 6.97637 0.769046 6.18175 0.943784 -40.0849 2.82276 4.46698 0.415607
