0.055 2.14866 0.432858 2.88852 0.56264 1.15926 0.492341 1.05273 0.700577 -4.59293 2.6976 0.861107 0.277346
0.165 6.57976 0.575138 6.35417 0.587206 3.69516 0.563624 2.4765 0.740324 -19.6155 2.50159 3.27012 0.327457
0.275 9.38814 0.667465 9.04924 0.770197 4.29572 0.644843 2.74143 0.923699 -27.7753 2.93188 4.03098 0.348174
0.415 13.3866 0.795268 13.3035 0.859914 6.30653 0.77827 4.64202 0.995739 -50.3231 2.76929 6.46041 0.430051
