0.1 1.20707 0.0125229
0.3 0.936695 0.0157125
0.5 0.829885 0.0165658
0.7 0.797289 0.0173167
0.9 0.734473 0.0165626
1.1 0.716457 0.0166881
1.3 0.687542 0.0162358
1.5 0.663008 0.0160014
1.7 0.646902 0.0161526
1.9 0.612053 0.0158918
2.1 0.592055 0.0161666
2.3 0.587658 0.0170434
2.5 0.597412 0.0186548
2.7 0.637504 0.0214273
2.9 0.628825 0.0232476
3.1 0.69192 0.028864
3.3 0.730503 0.0339655
3.5 0.777661 0.0408786
3.7 0.72526 0.0449208
3.9 0.942754 0.0680764
4.1 0.893647 0.0791348
4.3 0.932078 0.0986842
4.5 0.805198 0.108602
4.7 1.07143 0.194586
4.9 1.36448 0.371808
5.1 0.609882 0.209083
5.3 0.874219 0.433799
5.7 2.60081 3.2543
