-0.7 1.9577 1.80521
-0.5 0.865141 0.356108
-0.3 0.71782 0.106843
-0.1 0.780964 0.0587301
0.1 0.79809 0.0138012
0.3 1.05136 0.0188281
0.5 1.10856 0.0204633
0.7 1.0313 0.01982
0.9 0.996628 0.0200807
1.1 0.887526 0.0185867
1.3 0.827472 0.0181786
1.5 0.769013 0.0174943
1.7 0.713615 0.0165666
1.9 0.713653 0.0169947
2.1 0.692761 0.0172897
2.3 0.61778 0.0164042
2.5 0.644887 0.0180466
2.7 0.590977 0.0178327
2.9 0.583308 0.0192123
3.1 0.66327 0.0239219
3.3 0.566872 0.0240872
3.5 0.626238 0.029234
3.7 0.63278 0.0334844
3.9 0.637291 0.0393694
4.1 0.772124 0.0548817
4.3 0.735409 0.063043
4.5 0.858863 0.0889827
4.7 0.863931 0.117318
4.9 0.908312 0.170626
5.1 0.739384 0.190997
5.3 0.588518 0.23765
5.5 0.91127 0.453076
5.7 0.43857 0.507516
