0.315 0.0071742 0.000452485 0.0182771 0.000722222
0.945 0.00984789 0.000530138 0.0249858 0.00084443
1.495 0.0140029 0.000731892 0.0353132 0.00116227
1.965 0.0310216 0.00108936 0.069967 0.00163601
2.36 0.111344 0.00250118 0.186576 0.00323773
2.675 0.3831 0.00471371 0.56256 0.00571204
2.915 1.0576 0.0105761 1.42194 0.0122632
3.0708 2.35238 0.0172831 2.86541 0.0190748
