0.0523599 0.325945 0.053585 0.125649 0.0251297
0.15708 0.273089 0.0490482 0.150778 0.0275282
0.261799 0.308326 0.0521166 0.261349 0.0362426
0.366519 0.343563 0.0550141 0.251297 0.0355388
0.471239 0.229042 0.0449189 0.16083 0.028431
0.575959 0.12333 0.0329614 0.095493 0.0219076
0.680678 0.105712 0.0305164 0.0603113 0.0174104
0.785398 0.140949 0.0352373 0.110571 0.0235738
0.890118 0.13214 0.0341183 0.0552854 0.0166692
0.994838 0.140949 0.0352373 0.095493 0.0219076
1.09956 0.105712 0.0305164 0.0854411 0.0207225
1.20428 0.12333 0.0329614 0.0653373 0.0181213
1.309 0.167377 0.0383989 0.095493 0.0219076
1.41372 0.0528559 0.0215783 0.0653373 0.0181213
1.51844 0.13214 0.0341183 0.0552854 0.0166692
1.62316 0.13214 0.0341183 0.0502595 0.0158934
1.72788 0.0969025 0.0292172 0.0753892 0.0194654
1.8326 0.140949 0.0352373 0.130675 0.0256274
1.93732 0.149758 0.0363217 0.0753892 0.0194654
2.04204 0.193805 0.0413193 0.115597 0.0241036
2.14675 0.264279 0.0482506 0.190986 0.030982
2.25147 0.237851 0.0457745 0.170882 0.029306
2.35619 0.184996 0.0403693 0.251297 0.0355388
2.46091 0.290707 0.0506057 0.326686 0.0405205
2.56563 0.317135 0.0528559 0.422179 0.0460636
2.67035 0.405228 0.0597477 0.698606 0.059255
2.77507 0.669508 0.0767978 0.934826 0.0685448
2.87979 0.76641 0.0821678 1.15094 0.0760564
2.98451 1.21569 0.103486 1.40726 0.0841002
3.08923 1.77948 0.125204 1.81437 0.095493
