0.1 0.0263708 0.0251009 0.145463 0.0584032 0.45716 0.140666 0.574506 0.305107 -23.333 1.01607 0.0155087 0.0137846 -22.1295 1.07206 -22.1295
0.3 0.111114 0.0392114 0.178148 0.0685841 0.50322 0.0946473 0.510301 0.114349 -0.05009 0.148261 0.0579043 0.0218514 1.25269 0.22418 -20.8768
0.5 0.109605 0.0436697 0.378173 0.0660119 0.649801 0.0687277 0.738089 0.0722153 0.988535 0.12341 0.0896512 0.0269783 2.8642 0.177294 -18.0126
0.7 0.147647 0.0495951 0.357698 0.0728829 0.561543 0.0660628 0.584405 0.0567743 0.886897 0.10636 0.00516773 0.0288663 2.53819 0.163315 -15.4744
0.9 0.215132 0.0508981 0.473458 0.0745216 0.49632 0.0619354 0.581122 0.0551204 0.701085 0.0976177 0.0643359 0.0316745 2.46712 0.156677 -13.0073
1.1 0.122625 0.0497569 0.276768 0.0728689 0.400138 0.0602078 0.498952 0.0466458 0.59852 0.0793934 0.0341194 0.0321062 1.897 0.141031 -11.1103
1.3 0.214253 0.0493169 0.138565 0.0702727 0.355581 0.054883 0.419454 0.047481 0.509771 0.0878605 0.0503942 0.0308366 1.63762 0.142676 -9.47266
1.5 0.161966 0.0481362 0.195535 0.0664459 0.298412 0.0596874 0.366011 0.0417418 0.466806 0.0847138 -0.0216885 0.031122 1.48873 0.138613 -7.98393
1.7 0.0880513 0.0477693 0.217709 0.066819 0.282451 0.0558007 0.299942 0.0390711 0.484007 0.0847647 0.018478 0.0302477 1.37216 0.136279 -6.61177
1.9 0.296309 0.0850196 0.498865 0.12215 0.62774 0.100994 0.834986 0.0700538 1.36128 0.14722 0.0600141 0.0541542 3.61918 0.242755 -2.99259
