0.055 0.692962 0.118491 1.39715 0.169341 2.17999 0.171642 2.99526 0.198997 -9.70096 0.581253 0.186848 0.0734373
0.165 1.70238 0.166328 3.32077 0.23943 5.89633 0.249217 6.30949 0.281521 -21.3685 0.766079 0.454958 0.104891
0.275 1.6708 0.205415 4.90167 0.296013 7.36539 0.311435 7.48883 0.360782 -25.9378 0.870792 0.652882 0.128849
0.415 2.29901 0.286074 5.79483 0.408195 9.15739 0.425362 8.52137 0.471052 -34.9075 1.11534 0.702035 0.177981
