0.25 0.066428 0.00363478
0.75 0.256165 0.00713777
1.25 0.602029 0.0109424
1.75 1.03441 0.0143433
2.25 1.4819 0.0171677
2.75 1.74722 0.0186413
3.25 1.87788 0.0193258
3.75 1.75696 0.0186932
4.25 1.37232 0.0165207
4.75 0.571201 0.0106585
