0.0625 -nan -nan
0.1875 -nan -nan
0.3125 -nan -nan
0.4375 -nan -nan
0.5625 -nan -nan
0.6875 -nan -nan
0.8125 -nan -nan
0.9375 -nan -nan
1.0625 -nan -nan
1.1875 -nan -nan
1.3125 -nan -nan
1.4375 -nan -nan
1.5625 -nan -nan
1.6875 -nan -nan
1.8125 -nan -nan
1.9375 -nan -nan
