0.1 -0.100086 0.0852214 -0.158881 0.167327 -0.167745 0.38954 -0.469004 0.86556 -26.0272 3.27837 -0.0413142 0.047905 -26.9229 3.41817 -26.9229
0.3 0.174233 0.134979 -0.211293 0.192134 -0.256468 0.238545 -0.459766 0.25363 -0.497444 0.293812 0.00645814 0.0829972 -1.25074 0.512535 -28.1736
0.5 -0.248432 0.170705 -0.00949313 0.255043 -0.17083 0.209029 0.268573 0.102868 0.690225 0.299323 0.0345521 0.100482 0.530043 0.48791 -27.6436
0.7 -0.0580949 0.201554 0.121248 0.251624 -0.318862 0.212799 0.0369324 0.115009 0.14837 0.0861403 -0.0607432 0.112218 -0.0704059 0.412152 -27.714
0.9 -0.204278 0.200569 0.223283 0.275283 0.21199 0.194376 0.228333 0.130576 0.289824 0.292545 0.175603 0.130278 0.749152 0.506383 -26.9649
1.1 -0.211816 0.201545 0.0886594 0.262564 -0.160504 0.197227 0.150183 0.0933106 0.572469 0.231649 -0.217722 0.122469 0.438992 0.459159 -26.5259
1.3 -0.236431 0.205997 -0.0289568 0.270353 0.0630644 0.19204 0.141415 0.0722275 0.0860719 0.0860719 -0.116867 0.117137 0.0251638 0.406239 -26.5007
1.5 -0.0422861 0.187629 0.375901 0.265825 -0.132169 0.213117 -0.00347136 0.0648416 -0.0662171 0.0662171 0.0555655 0.105879 0.131758 0.399844 -26.3689
1.7 0.231977 0.188889 0.103901 0.256485 -0.157644 0.189635 0.0206426 0.0413271 0.228694 0.15633 0.0478595 0.121127 0.42757 0.404441 -25.9414
1.9 0.0634187 0.326911 0.0870675 0.465639 0.684782 0.373749 0.21422 0.138951 0.421188 0.181082 0.174311 0.239057 1.47068 0.717967 -24.4707
