0.315 0.00611887 0.000435938 0.0135434 0.000648563
0.945 0.00738958 0.00047907 0.0156835 0.000697927
1.495 0.0102182 0.000652225 0.0234384 0.000987811
1.965 0.0206317 0.000926783 0.0444678 0.00136061
2.36 0.0876075 0.00231449 0.14575 0.00298531
2.675 0.285625 0.00424597 0.439133 0.00526473
2.915 0.76689 0.00939509 1.12359 0.011372
3.0708 1.64032 0.0150558 2.25103 0.0176372
