0.1 1.2034 0.0103128
0.3 0.961037 0.0133473
0.5 0.813427 0.0135234
0.7 0.789245 0.0141171
0.9 0.765937 0.0142561
1.1 0.741261 0.0141695
1.3 0.70335 0.013769
1.5 0.663938 0.0132607
1.7 0.636886 0.0132172
1.9 0.605937 0.0131974
2.1 0.602649 0.0137869
2.3 0.577189 0.0142567
2.5 0.57201 0.0151649
2.7 0.560529 0.0164185
2.9 0.609397 0.0197712
3.1 0.579279 0.0214807
3.3 0.570066 0.0237811
3.5 0.635704 0.0305052
3.7 0.574882 0.0331431
3.9 0.72103 0.0480043
4.1 0.710879 0.0571528
4.3 0.752317 0.0732223
4.5 0.641411 0.0836314
4.7 0.752849 0.134253
4.9 0.580167 0.157692
5.1 0.792734 0.287295
5.3 0.71093 0.337078
5.5 0.41266 0.497296
5.7 0.679959 0.844438
