-0.7 1.73897 1.59967
-0.5 0.692265 0.294103
-0.3 0.868426 0.118165
-0.1 0.877457 0.0615701
0.1 0.880617 0.0142873
0.3 1.03208 0.0179964
0.5 1.0861 0.0195414
0.7 0.973893 0.0183666
0.9 0.990374 0.0193664
1.1 0.861484 0.0175789
1.3 0.835631 0.0176629
1.5 0.828072 0.0178101
1.7 0.75699 0.0165984
1.9 0.7441 0.0168423
2.1 0.726645 0.0171413
2.3 0.695102 0.0170466
2.5 0.725378 0.0188616
2.7 0.700984 0.0192356
2.9 0.70773 0.02112
3.1 0.796386 0.0261558
3.3 0.788295 0.0289545
3.5 0.840178 0.0346574
3.7 0.903292 0.0411061
3.9 1.02976 0.0536029
4.1 1.15531 0.0711716
4.3 1.20743 0.0865965
4.5 1.39487 0.126023
4.7 1.29434 0.151704
4.9 1.28366 0.210245
5.1 1.63199 0.339849
5.3 1.20793 0.371755
5.5 1.04156 0.482838
5.7 0.77982 0.714854
