0.1 0.285638 0.0722062 0.441937 0.130206 0.657047 0.338822 -0.716038 0.668185 -26.2655 2.8687 0.0479491 0.0382299 -25.5969 2.96865 -25.5969
0.3 0.51945 0.116568 0.643234 0.192055 0.264974 0.246982 0.144001 0.277527 -0.315086 0.441969 0.240284 0.061711 1.25657 0.619541 -24.3404
0.5 1.02955 0.144891 1.08422 0.187345 0.19802 0.148602 0.206621 0.107071 0.538994 0.222019 0.301887 0.0760324 3.05741 0.372734 -21.283
0.7 0.957302 0.156775 1.05066 0.210217 0.273346 0.146618 0.326931 0.109818 0.42964 0.224823 0.459487 0.0920558 3.03788 0.390988 -18.2451
0.9 0.998834 0.157765 1.24284 0.206969 0.519372 0.169619 0.529251 0.154473 1.03926 0.318033 0.27784 0.0860542 4.32956 0.470641 -13.9155
1.1 0.81996 0.149388 0.993552 0.185587 0.231761 0.131891 0.327955 0.0957567 0.834329 0.277029 0.35027 0.0887413 3.20756 0.400086 -10.708
1.3 0.529493 0.134523 0.558078 0.183463 0.288392 0.138984 0.482401 0.116615 0.375705 0.186445 0.199695 0.0876626 2.23407 0.34559 -8.47389
1.5 0.29336 0.132354 0.453579 0.170315 -0.0179096 0.132008 0.179476 0.0975945 0.290917 0.154167 0.34926 0.0819273 1.19942 0.311838 -7.27447
1.7 0.178401 0.116747 0.212111 0.174346 0.378267 0.121961 0.0762855 0.057708 0.281801 0.149018 0.189142 0.0813593 1.12687 0.290581 -6.14761
1.9 0.145484 0.225352 0.535522 0.304133 0.727586 0.241264 0.254712 0.0936835 0.848154 0.400833 0.240955 0.144751 2.51146 0.609042 -3.63615
