0.1 1.28861 0.0231023
0.3 0.980761 0.0222382
0.5 0.918113 0.0240257
0.7 0.915957 0.0246551
0.9 0.871218 0.0241155
1.1 0.864515 0.0243049
1.3 0.812037 0.0229885
1.5 0.81806 0.022908
1.7 0.805144 0.0226808
1.9 0.783157 0.0222788
2.1 0.765219 0.0224084
2.3 0.723669 0.0222246
2.5 0.690798 0.0224628
2.7 0.700085 0.0242343
2.9 0.722811 0.0261916
3.1 0.680717 0.0284479
3.3 0.767507 0.0346382
3.5 0.719141 0.037499
3.7 0.766828 0.0472197
3.9 0.809005 0.0573586
4.1 0.748427 0.0677701
4.3 0.962263 0.0900437
4.5 0.841309 0.104226
4.7 0.830065 0.129849
4.9 0.844945 0.196501
5.1 0.719893 0.335092
5.3 1.19982 1.03908
5.5 2.39964 2.39964
