0.1 1.19755 0.0199205
0.3 0.996697 0.02061
0.5 0.955845 0.0223313
0.7 0.94356 0.0228519
0.9 0.930998 0.0227206
1.1 0.902063 0.0223051
1.3 0.863902 0.0214037
1.5 0.841516 0.0209098
1.7 0.825303 0.0204269
1.9 0.857479 0.0212899
2.1 0.822096 0.0210372
2.3 0.787458 0.0210108
2.5 0.76196 0.0216211
2.7 0.809901 0.0242105
2.9 0.739882 0.0240273
3.1 0.783976 0.0275222
3.3 0.789992 0.0318832
3.5 0.792221 0.0366183
3.7 0.809247 0.0431517
3.9 0.790156 0.050481
4.1 0.967674 0.071138
4.3 0.825367 0.0748632
4.5 1.02649 0.109001
4.7 0.934996 0.131228
4.9 0.862886 0.188344
5.1 0.829252 0.301939
5.3 2.17113 1.31469
5.5 7.23711 8.09134
