0.0523599 0.194988 0.0316313 0.123151 0.025138
0.15708 0.20012 0.0320448 0.143676 0.0271521
0.261799 0.230907 0.0344216 0.236038 0.034802
0.366519 0.297614 0.0390786 0.266826 0.0370021
0.471239 0.123151 0.025138 0.164201 0.0290269
0.575959 0.0923629 0.0217701 0.0974942 0.0223667
0.680678 0.0923629 0.0217701 0.056444 0.0170185
0.785398 0.0821003 0.0205251 0.0769691 0.0198733
0.890118 0.0769691 0.0198733 0.0821003 0.0205251
0.994838 0.0769691 0.0198733 0.0923629 0.0217701
1.09956 0.0513127 0.0162265 0.0667065 0.0185011
1.20428 0.0974942 0.0223667 0.0769691 0.0198733
1.309 0.0923629 0.0217701 0.0769691 0.0198733
1.41372 0.0718378 0.0191995 0.0615753 0.0177752
1.51844 0.0923629 0.0217701 0.0667065 0.0185011
1.62316 0.0923629 0.0217701 0.0667065 0.0185011
1.72788 0.0718378 0.0191995 0.0615753 0.0177752
1.8326 0.133413 0.0261645 0.0974942 0.0223667
1.93732 0.112888 0.0240678 0.0923629 0.0217701
2.04204 0.133413 0.0261645 0.0974942 0.0223667
2.14675 0.179595 0.030357 0.123151 0.025138
2.25147 0.220645 0.033648 0.24117 0.0351782
2.35619 0.266826 0.0370021 0.24117 0.0351782
2.46091 0.266826 0.0370021 0.338664 0.0416866
2.56563 0.389977 0.0447334 0.477208 0.0494842
2.67035 0.477208 0.0494842 0.584965 0.054787
2.77507 0.68759 0.0593988 0.903104 0.068074
2.87979 1.0827 0.074536 1.15454 0.0769691
2.98451 1.43162 0.0857091 1.47781 0.0870806
3.08923 2.12948 0.104532 1.9037 0.0988353
