0.315 0.00509219 0.00039769 0.0129991 0.000635401
0.945 0.00654465 0.000450853 0.0160459 0.00070595
1.495 0.00971991 0.000636128 0.0235157 0.000989447
1.965 0.0191458 0.00089279 0.0447151 0.00136439
2.36 0.0802025 0.00221453 0.150433 0.0030329
2.675 0.268056 0.00411334 0.437883 0.00525727
2.915 0.726732 0.00914586 1.1115 0.0113107
3.0708 1.57503 0.0147532 2.25253 0.0176432
