-0.7 0.608122 0.535202
-0.5 0.851761 0.216553
-0.3 0.925623 0.117436
-0.1 0.858551 0.0599884
0.1 0.929918 0.0162908
0.3 1.05011 0.0208365
0.5 1.02879 0.0219249
0.7 0.977013 0.0226384
0.9 0.85231 0.0213182
1.1 0.819336 0.0213285
1.3 0.749345 0.0206112
1.5 0.713909 0.0201287
1.7 0.733718 0.0215138
1.9 0.673072 0.0205127
2.1 0.686823 0.0215445
2.3 0.683025 0.0227299
2.5 0.695097 0.0244266
2.7 0.722436 0.027073
2.9 0.796434 0.0328216
3.1 0.838417 0.0377656
3.3 0.929848 0.0467555
3.5 1.05285 0.0578201
3.7 1.08025 0.0695432
3.9 1.35407 0.0993732
4.1 1.41754 0.123292
4.3 1.64137 0.175892
4.5 1.91949 0.253286
4.7 2.14855 0.377386
4.9 2.10732 0.472581
5.1 1.57703 0.512952
5.3 1.04206 0.584273
5.5 0.812387 0.745561
5.7 0.616129 0.768547
