0.1 -0.078387 0.0849132 0.0232033 0.217563 0.432811 0.415242 -0.161117 0.791164 -38.3731 3.85962 -0.0347965 0.0605788 -38.1566 3.96858 -38.1566
0.3 0.0219373 0.160544 0.0430164 0.240515 -0.42522 0.262286 0.140156 0.299046 1.00715 0.522046 -0.022275 0.0962722 0.787036 0.7172 -37.3695
0.5 0.397722 0.221553 0.00620409 0.255588 0.126534 0.201782 0.19721 0.105779 0.828601 0.375288 0.0400234 0.118319 1.55627 0.554218 -35.8133
0.7 -0.00399081 0.206966 0.330366 0.275947 0.191229 0.234834 0.0346078 0.0729198 -0.101639 0.203584 0.0414662 0.137433 0.450573 0.469992 -35.3627
0.9 0.0258567 0.203512 -0.521571 0.300887 0.119279 0.242669 0.22075 0.149296 0.956018 0.572096 -0.254835 0.13457 0.800332 0.735134 -34.5624
1.1 -0.162675 0.225992 -0.164204 0.293884 0.146364 0.231981 0.0362921 0.147792 0.613262 0.494452 0.030114 0.150849 0.46904 0.676447 -34.0933
1.3 0.010687 0.224945 -0.763105 0.32494 0.403334 0.222111 0.112425 0.116506 0.142896 0.103165 -0.0751482 0.118735 -0.0937627 0.479308 -34.1871
1.5 0.216467 0.223633 0.103863 0.265753 -0.365661 0.231539 0.009762 0.0464507 0.152894 0.152894 -0.000806341 0.115356 0.117324 0.446969 -34.0697
1.7 0.0155707 0.199883 -0.292684 0.27238 -0.204878 0.220934 0.0277582 0.0484764 0.0576746 0.061005 0.124581 0.12728 -0.396558 0.41113 -34.4663
1.9 0.0506966 0.381631 0.236654 0.582255 0.664527 0.403572 0.13329 0.106472 0.46285 0.349028 0.0757952 0.228874 1.54802 0.883567 -32.9183
