0.315 0.00969372 0.000416064 0.0178523 0.000564628
0.945 0.0120453 0.000463793 0.0242988 0.00065873
1.495 0.0178144 0.000653013 0.0341606 0.000904272
1.965 0.0394803 0.000972135 0.0667208 0.00126377
2.36 0.124628 0.00209324 0.18218 0.00253082
2.675 0.407868 0.00384737 0.534375 0.0044038
2.915 1.09345 0.00850667 1.33461 0.00939807
3.0708 2.34715 0.0136564 2.67212 0.0145711
