0.1 1.12926 0.0175504
0.3 1.03211 0.0194987
0.5 0.955378 0.0206101
0.7 0.952235 0.0212145
0.9 0.908542 0.0205589
1.1 0.915601 0.0207604
1.3 0.895125 0.0202919
1.5 0.908586 0.020162
1.7 0.887639 0.0199624
1.9 0.893395 0.0202418
2.1 0.854324 0.0196177
2.3 0.863468 0.0205481
2.5 0.859608 0.0214662
2.7 0.85632 0.0226111
2.9 0.873432 0.0249191
3.1 0.862165 0.0271407
3.3 0.926741 0.0323725
3.5 0.970427 0.038705
3.7 1.05344 0.0487887
3.9 1.05087 0.0566728
4.1 1.08991 0.0691405
4.3 1.15939 0.0888073
4.5 1.15757 0.106229
4.7 1.189 0.144504
4.9 0.868812 0.160593
5.1 0.826315 0.280104
5.3 0.678759 0.587823
5.5 2.71504 3.32523
5.7 1.35752 1.91982
